order_number,product_code,order_line_number,quantity_ordered,price_each,sales,deal_size,order_product_key
10342,S18_3782,8,26,55.95,1454.7,Small,10342_S18_3782
10355,S18_3782,1,31,53.47,1657.57,Small,10355_S18_3782
10363,S18_3782,12,32,89.12,2851.84,Small,10363_S18_3782
10378,S18_3782,9,28,100.0,4609.64,Medium,10378_S18_3782
10390,S18_3782,2,36,100.0,5079.96,Medium,10390_S18_3782
10403,S18_3782,1,36,52.22,1879.92,Small,10403_S18_3782
10106,S18_3856,17,41,100.0,4774.86,Medium,10106_S18_3856
10119,S18_3856,8,27,99.52,2687.04,Small,10119_S18_3856
10130,S18_3856,1,33,100.0,3423.75,Medium,10130_S18_3856
10143,S18_3856,12,34,100.0,3455.76,Medium,10143_S18_3856
10155,S18_3856,10,29,100.0,3622.97,Medium,10155_S18_3856
10167,S18_3856,6,34,100.0,3599.58,Medium,10167_S18_3856
10178,S18_3856,9,48,100.0,5386.56,Medium,10178_S18_3856
10186,S18_3856,6,46,100.0,4918.78,Medium,10186_S18_3856
10197,S18_3856,3,22,100.0,2538.8,Small,10197_S18_3856
10209,S18_3856,5,20,100.0,2498.6,Small,10209_S18_3856
10222,S18_3856,9,45,85.75,3858.75,Medium,10222_S18_3856
10249,S18_3856,5,46,100.0,5600.5,Medium,10249_S18_3856
10262,S18_3856,14,34,100.0,4103.46,Medium,10262_S18_3856
10273,S18_3856,1,50,85.75,4287.5,Medium,10273_S18_3856
10283,S18_3856,3,46,100.0,5795.54,Medium,10283_S18_3856
10296,S18_3856,12,22,84.7,1863.4,Small,10296_S18_3856
10307,S18_3856,6,48,86.81,4166.88,Medium,10307_S18_3856
10316,S18_3856,14,47,86.81,4080.07,Medium,10316_S18_3856
10328,S18_3856,6,34,100.0,3815.48,Medium,10328_S18_3856
10338,S18_3856,2,45,100.0,5526.45,Medium,10338_S18_3856
10351,S18_3856,2,20,100.0,3374.6,Medium,10351_S18_3856
10373,S18_3856,6,50,60.49,3024.5,Medium,10373_S18_3856
10386,S18_3856,6,22,57.55,1266.1,Small,10386_S18_3856
10398,S18_3856,17,45,100.0,4811.85,Medium,10398_S18_3856
10400,S18_3856,6,58,100.0,7307.42,Large,10400_S18_3856
10415,S18_3856,5,51,100.0,6209.25,Medium,10415_S18_3856
10104,S18_4027,3,38,100.0,5348.5,Medium,10104_S18_4027
10117,S18_4027,12,22,100.0,2780.58,Small,10117_S18_4027
10127,S18_4027,5,25,100.0,3447.0,Medium,10127_S18_4027
10142,S18_4027,15,24,100.0,3791.52,Medium,10142_S18_4027
10152,S18_4027,1,35,100.0,4524.1,Medium,10152_S18_4027
10165,S18_4027,6,28,100.0,3337.6,Medium,10165_S18_4027
10176,S18_4027,5,36,100.0,5532.12,Medium,10176_S18_4027
10185,S18_4027,16,39,100.0,5096.91,Medium,10185_S18_4027
10196,S18_4027,8,27,100.0,4537.08,Medium,10196_S18_4027
10207,S18_4027,1,40,100.0,6146.8,Medium,10207_S18_4027
10220,S18_4027,5,50,100.0,8258.0,Large,10220_S18_4027
10230,S18_4027,3,42,100.0,7238.28,Large,10230_S18_4027
10247,S18_4027,5,48,100.0,6756.0,Medium,10247_S18_4027
10272,S18_4027,5,25,100.0,3734.0,Medium,10272_S18_4027
10282,S18_4027,8,31,100.0,4674.8,Medium,10282_S18_4027
10292,S18_4027,2,44,100.0,7140.76,Large,10292_S18_4027
10306,S18_4027,16,23,100.0,3600.65,Medium,10306_S18_4027
10314,S18_4027,8,29,100.0,4206.74,Medium,10314_S18_4027
10324,S18_4027,13,49,100.0,5379.71,Medium,10324_S18_4027
10337,S18_4027,3,36,100.0,5679.36,Medium,10337_S18_4027
10349,S18_4027,5,34,100.0,4394.84,Medium,10349_S18_4027
10358,S18_4027,13,25,100.0,2528.25,Small,10358_S18_4027
10372,S18_4027,6,48,100.0,7031.52,Large,10372_S18_4027
10383,S18_4027,1,38,100.0,5340.9,Medium,10383_S18_4027
10394,S18_4027,1,37,100.0,6376.58,Medium,10394_S18_4027
10413,S18_4027,5,49,100.0,6896.75,Medium,10413_S18_4027
10100,S18_4409,4,22,86.51,1903.22,Small,10100_S18_4409
10110,S18_4409,8,28,89.27,2499.56,Small,10110_S18_4409
10124,S18_4409,7,36,85.59,3081.24,Medium,10124_S18_4409
10148,S18_4409,1,34,100.0,3598.22,Medium,10148_S18_4409
10162,S18_4409,10,39,100.0,3912.09,Medium,10162_S18_4409
10173,S18_4409,14,21,75.46,1584.66,Small,10173_S18_4409
10182,S18_4409,11,36,100.0,3942.72,Medium,10182_S18_4409
10193,S18_4409,15,24,97.55,2341.2,Small,10193_S18_4409
10204,S18_4409,5,29,85.59,2482.11,Small,10204_S18_4409
10213,S18_4409,1,38,94.79,3602.02,Medium,10213_S18_4409
10227,S18_4409,11,34,100.0,3566.94,Medium,10227_S18_4409
10241,S18_4409,3,42,90.19,3787.98,Medium,10241_S18_4409
10280,S18_4409,17,35,100.0,3704.05,Medium,10280_S18_4409
10288,S18_4409,6,35,80.99,2834.65,Small,10288_S18_4409
10302,S18_4409,2,38,89.27,3392.26,Medium,10302_S18_4409
10311,S18_4409,1,41,81.91,3358.31,Medium,10311_S18_4409
10332,S18_4409,2,50,100.0,7310.0,Large,10332_S18_4409
10344,S18_4409,4,21,100.0,2203.11,Small,10344_S18_4409
10367,S18_4409,8,43,62.72,2696.96,Small,10367_S18_4409
10380,S18_4409,1,32,100.0,3376.64,Medium,10380_S18_4409
10407,S18_4409,3,6,90.19,541.14,Small,10407_S18_4409
10420,S18_4409,6,66,92.95,6134.7,Medium,10420_S18_4409
10105,S18_4522,10,41,82.5,3382.5,Medium,10105_S18_4522
10117,S18_4522,4,23,97.42,2240.66,Small,10117_S18_4522
10128,S18_4522,1,43,92.16,3962.88,Medium,10128_S18_4522
10142,S18_4522,7,24,70.22,1685.28,Small,10142_S18_4522
10153,S18_4522,6,22,83.38,1834.36,Small,10153_S18_4522
10166,S18_4522,1,26,73.73,1916.98,Small,10166_S18_4522
10177,S18_4522,8,35,74.6,2611.0,Small,10177_S18_4522
10185,S18_4522,8,47,77.24,3630.28,Medium,10185_S18_4522
10197,S18_4522,14,50,100.0,5090.5,Medium,10197_S18_4522
10208,S18_4522,8,45,87.77,3949.65,Medium,10208_S18_4522
10221,S18_4522,2,39,89.53,3491.67,Medium,10221_S18_4522
10232,S18_4522,5,23,89.53,2059.19,Small,10232_S18_4522
10248,S18_4522,11,42,75.48,3170.16,Medium,10248_S18_4522
10261,S18_4522,9,20,89.53,1790.6,Small,10261_S18_4522
10273,S18_4522,12,33,71.09,2345.97,Small,10273_S18_4522
10283,S18_4522,14,34,100.0,3580.88,Medium,10283_S18_4522
10293,S18_4522,3,49,100.0,4946.06,Medium,10293_S18_4522
10306,S18_4522,8,39,90.4,3525.6,Medium,10306_S18_4522
10315,S18_4522,7,36,100.0,3602.16,Medium,10315_S18_4522
10326,S18_4522,5,50,86.01,4300.5,Medium,10326_S18_4522
10337,S18_4522,2,29,100.0,4498.19,Medium,10337_S18_4522
10350,S18_4522,3,30,100.0,3023.1,Medium,10350_S18_4522
10372,S18_4522,7,41,86.89,3562.49,Medium,10372_S18_4522
10383,S18_4522,7,28,58.58,1640.24,Small,10383_S18_4522
10396,S18_4522,5,45,100.0,4739.4,Medium,10396_S18_4522
10414,S18_4522,11,16,75.48,1207.68,Small,10414_S18_4522
10103,S18_4600,5,36,100.0,4228.2,Medium,10103_S18_4600
10114,S18_4600,9,41,100.0,4815.45,Medium,10114_S18_4600
10126,S18_4600,5,50,100.0,7083.0,Large,10126_S18_4600
10140,S18_4600,5,40,100.0,4601.2,Medium,10140_S18_4600
10150,S18_4600,2,49,100.0,6467.02,Medium,10150_S18_4600
10164,S18_4600,3,45,100.0,5012.55,Medium,10164_S18_4600
10175,S18_4600,10,47,100.0,5121.59,Medium,10175_S18_4600
10183,S18_4600,2,21,100.0,2441.04,Small,10183_S18_4600
10194,S18_4600,5,32,100.0,4262.08,Medium,10194_S18_4600
10207,S18_4600,16,47,100.0,6658.02,Medium,10207_S18_4600
10217,S18_4600,5,38,100.0,4509.08,Medium,10217_S18_4600
10229,S18_4600,10,41,100.0,4716.23,Medium,10229_S18_4600
10245,S18_4600,3,21,100.0,2390.22,Small,10245_S18_4600
10259,S18_4600,13,41,100.0,4666.62,Medium,10259_S18_4600
10270,S18_4600,3,38,100.0,5383.08,Medium,10270_S18_4600
10281,S18_4600,10,25,99.29,2482.25,Small,10281_S18_4600
10291,S18_4600,5,48,100.0,5288.64,Medium,10291_S18_4600
10305,S18_4600,14,22,99.29,2184.38,Small,10305_S18_4600
10313,S18_4600,8,28,100.0,2881.76,Small,10313_S18_4600
10323,S18_4600,1,47,100.0,6203.06,Medium,10323_S18_4600
10334,S18_4600,4,49,100.0,6763.47,Medium,10334_S18_4600
10347,S18_4600,4,45,100.0,5884.65,Medium,10347_S18_4600
10357,S18_4600,2,28,100.0,3559.64,Medium,10357_S18_4600
10370,S18_4600,6,29,57.53,1668.37,Small,10370_S18_4600
10382,S18_4600,1,39,100.0,4890.6,Medium,10382_S18_4600
10411,S18_4600,3,46,100.0,5235.72,Medium,10411_S18_4600
10425,S18_4600,13,38,100.0,4325.16,Medium,10425_S18_4600
10103,S18_4668,9,41,47.29,1938.89,Small,10103_S18_4668
10113,S18_4668,3,50,49.81,2490.5,Small,10113_S18_4668
10126,S18_4668,9,43,53.83,2314.69,Small,10126_S18_4668
10140,S18_4668,9,29,43.27,1254.83,Small,10140_S18_4668
10150,S18_4668,6,30,42.76,1282.8,Small,10150_S18_4668
10164,S18_4668,7,25,53.83,1345.75,Small,10164_S18_4668
10174,S18_4668,2,49,44.78,2194.22,Small,10174_S18_4668
10183,S18_4668,6,40,49.3,1972.0,Small,10183_S18_4668
10194,S18_4668,9,41,44.78,1835.98,Small,10194_S18_4668
10206,S18_4668,4,21,53.33,1119.93,Small,10206_S18_4668
10215,S18_4668,1,46,45.28,2082.88,Small,10215_S18_4668
10229,S18_4668,14,39,40.25,1569.75,Small,10229_S18_4668
10245,S18_4668,7,45,59.87,2694.15,Small,10245_S18_4668
10258,S18_4668,4,21,59.87,1257.27,Small,10258_S18_4668
10270,S18_4668,7,44,58.36,2567.84,Small,10270_S18_4668
10281,S18_4668,14,44,59.87,2634.28,Small,10281_S18_4668
10291,S18_4668,9,29,51.82,1502.78,Small,10291_S18_4668
10304,S18_4668,4,34,49.3,1676.2,Small,10304_S18_4668
10312,S18_4668,1,39,56.85,2217.15,Small,10312_S18_4668
10324,S18_4668,6,38,100.0,6832.02,Medium,10324_S18_4668
10333,S18_4668,8,24,79.86,1916.64,Small,10333_S18_4668
10348,S18_4668,6,29,100.0,7110.8,Large,10348_S18_4668
10358,S18_4668,8,30,100.0,5302.8,Medium,10358_S18_4668
10370,S18_4668,2,20,100.0,2730.0,Small,10370_S18_4668
10382,S18_4668,2,39,100.0,7827.3,Large,10382_S18_4668
10411,S18_4668,7,35,59.87,2095.45,Small,10411_S18_4668
10424,S18_4668,4,26,59.87,1556.62,Small,10424_S18_4668
10108,S18_4721,11,44,100.0,5565.12,Medium,10108_S18_4721
10122,S18_4721,15,28,100.0,3583.16,Medium,10122_S18_4721
10135,S18_4721,12,31,100.0,4705.18,Medium,10135_S18_4721
10146,S18_4721,1,29,100.0,4444.54,Medium,10146_S18_4721
10159,S18_4721,7,32,100.0,4618.88,Medium,10159_S18_4721
10169,S18_4721,7,33,100.0,4910.4,Medium,10169_S18_4721
10180,S18_4721,2,44,100.0,5565.12,Medium,10180_S18_4721
10191,S18_4721,8,32,100.0,4237.76,Medium,10191_S18_4721
10211,S18_4721,7,41,100.0,5673.58,Medium,10211_S18_4721
10225,S18_4721,14,35,100.0,5260.15,Medium,10225_S18_4721
10238,S18_4721,8,44,100.0,6350.96,Medium,10238_S18_4721
10252,S18_4721,4,26,100.0,3559.4,Medium,10252_S18_4721
10264,S18_4721,2,20,100.0,2410.6,Small,10264_S18_4721
10276,S18_4721,8,48,100.0,5713.92,Medium,10276_S18_4721
10287,S18_4721,17,34,100.0,4300.32,Medium,10287_S18_4721
10299,S18_4721,2,49,100.0,7947.31,Large,10299_S18_4721
10310,S18_4721,15,40,100.0,5356.8,Medium,10310_S18_4721
10319,S18_4721,3,45,100.0,7901.1,Large,10319_S18_4721
10330,S18_4721,4,50,100.0,6101.0,Medium,10330_S18_4721
10342,S18_4721,11,38,100.0,6276.46,Medium,10342_S18_4721
10355,S18_4721,2,25,100.0,4203.5,Medium,10355_S18_4721
10363,S18_4721,13,28,58.18,1629.04,Small,10363_S18_4721
10378,S18_4721,8,49,67.14,3289.86,Medium,10378_S18_4721
10390,S18_4721,3,49,100.0,6862.94,Medium,10390_S18_4721
10110,S18_4933,9,42,61.29,2574.18,Small,10110_S18_4933
10124,S18_4933,8,23,57.73,1327.79,Small,10124_S18_4933
10148,S18_4933,2,29,81.25,2356.25,Small,10148_S18_4933
10161,S18_4933,1,25,80.54,2013.5,Small,10161_S18_4933
10173,S18_4933,15,39,71.98,2807.22,Small,10173_S18_4933
10182,S18_4933,12,44,69.84,3072.96,Medium,10182_S18_4933
10193,S18_4933,16,25,76.26,1906.5,Small,10193_S18_4933
10204,S18_4933,6,45,76.26,3431.7,Medium,10204_S18_4933
10213,S18_4933,2,25,83.39,2084.75,Small,10213_S18_4933
10227,S18_4933,12,37,57.73,2136.01,Small,10227_S18_4933
10241,S18_4933,4,30,66.99,2009.7,Small,10241_S18_4933
10267,S18_4933,1,36,75.55,2719.8,Small,10267_S18_4933
10279,S18_4933,1,26,60.58,1575.08,Small,10279_S18_4933
10288,S18_4933,7,23,73.41,1688.43,Small,10288_S18_4933
10302,S18_4933,3,23,72.7,1672.1,Small,10302_S18_4933
10311,S18_4933,2,25,66.99,1674.75,Small,10311_S18_4933
10332,S18_4933,3,21,100.0,3472.98,Medium,10332_S18_4933
10344,S18_4933,5,26,63.43,1649.18,Small,10344_S18_4933
10367,S18_4933,9,44,85.25,3751.0,Medium,10367_S18_4933
10380,S18_4933,2,24,100.0,4536.0,Medium,10380_S18_4933
10407,S18_4933,4,66,66.99,4421.34,Medium,10407_S18_4933
10420,S18_4933,7,36,57.73,2078.28,Small,10420_S18_4933
10110,S24_1046,13,36,85.25,3069.0,Medium,10110_S24_1046
10124,S24_1046,12,22,77.9,1713.8,Small,10124_S24_1046
10148,S24_1046,6,25,60.26,1506.5,Small,10148_S24_1046
10161,S24_1046,5,37,72.76,2692.12,Small,10161_S24_1046
10172,S24_1046,3,32,75.69,2422.08,Small,10172_S24_1046
10182,S24_1046,16,47,74.22,3488.34,Medium,10182_S24_1046
10192,S24_1046,4,37,69.82,2583.34,Small,10192_S24_1046
10204,S24_1046,10,20,62.47,1249.4,Small,10204_S24_1046
10212,S24_1046,3,41,82.31,3374.71,Medium,10212_S24_1046
10226,S24_1046,1,21,60.26,1265.46,Small,10226_S24_1046
10241,S24_1046,8,22,76.43,1681.46,Small,10241_S24_1046
10267,S24_1046,5,40,80.1,3204.0,Medium,10267_S24_1046
10279,S24_1046,5,32,74.96,2398.72,Small,10279_S24_1046
10288,S24_1046,11,36,66.14,2381.04,Small,10288_S24_1046
10301,S24_1046,1,27,72.02,1944.54,Small,10301_S24_1046
10311,S24_1046,6,26,87.45,2273.7,Small,10311_S24_1046
10321,S24_1046,3,30,70.55,2116.5,Small,10321_S24_1046
10332,S24_1046,4,23,56.84,1307.32,Small,10332_S24_1046
10344,S24_1046,7,29,59.53,1726.37,Small,10344_S24_1046
10367,S24_1046,10,21,60.37,1267.77,Small,10367_S24_1046
10380,S24_1046,3,34,100.0,3441.82,Medium,10380_S24_1046
10407,S24_1046,8,26,76.43,1987.18,Small,10407_S24_1046
10420,S24_1046,11,60,64.67,3880.2,Medium,10420_S24_1046
10104,S24_1444,6,35,55.49,1942.15,Small,10104_S24_1444
10115,S24_1444,2,47,69.36,3259.92,Medium,10115_S24_1444
10127,S24_1444,8,20,60.69,1213.8,Small,10127_S24_1444
10141,S24_1444,2,20,54.33,1086.6,Small,10141_S24_1444
10152,S24_1444,4,25,65.31,1632.75,Small,10152_S24_1444
10165,S24_1444,9,25,69.36,1734.0,Small,10165_S24_1444
10176,S24_1444,8,27,68.78,1857.06,Small,10176_S24_1444
10184,S24_1444,3,31,60.11,1863.41,Small,10184_S24_1444
10195,S24_1444,3,44,66.47,2924.68,Small,10195_S24_1444
10207,S24_1444,4,49,46.82,2294.18,Small,10207_S24_1444
10220,S24_1444,8,26,56.07,1457.82,Small,10220_S24_1444
10230,S24_1444,6,36,54.33,1955.88,Small,10230_S24_1444
10246,S24_1444,2,44,52.6,2314.4,Small,10246_S24_1444
10259,S24_1444,1,28,46.82,1310.96,Small,10259_S24_1444
10271,S24_1444,2,45,64.74,2913.3,Small,10271_S24_1444
10282,S24_1444,11,29,46.82,1357.78,Small,10282_S24_1444
10292,S24_1444,5,40,53.75,2150.0,Small,10292_S24_1444
10305,S24_1444,2,45,61.85,2783.25,Small,10305_S24_1444
10314,S24_1444,11,44,53.18,2339.92,Small,10314_S24_1444
10324,S24_1444,14,25,69.16,1729.0,Small,10324_S24_1444
10336,S24_1444,4,45,100.0,5972.4,Medium,10336_S24_1444
10349,S24_1444,4,48,47.4,2275.2,Small,10349_S24_1444
10358,S24_1444,14,44,60.76,2673.44,Small,10358_S24_1444
10371,S24_1444,12,25,97.27,2431.75,Small,10371_S24_1444
10383,S24_1444,2,22,91.76,2018.72,Small,10383_S24_1444
10394,S24_1444,2,31,50.29,1558.99,Small,10394_S24_1444
10412,S24_1444,2,21,52.6,1104.6,Small,10412_S24_1444
10425,S24_1444,1,55,46.82,2575.1,Small,10425_S24_1444
10107,S24_1578,3,25,100.0,2845.75,Small,10107_S24_1578
10120,S24_1578,1,35,98.05,3431.75,Medium,10120_S24_1578
10134,S24_1578,3,35,93.54,3273.9,Medium,10134_S24_1578
10145,S24_1578,7,43,95.8,4119.4,Medium,10145_S24_1578
10159,S24_1578,15,44,100.0,5355.68,Medium,10159_S24_1578
10168,S24_1578,2,50,100.0,5747.5,Medium,10168_S24_1578
10180,S24_1578,10,48,100.0,5355.36,Medium,10180_S24_1578
10188,S24_1578,2,25,100.0,2535.75,Small,10188_S24_1578
10201,S24_1578,3,39,100.0,4351.23,Medium,10201_S24_1578
10211,S24_1578,15,25,90.16,2254.0,Small,10211_S24_1578
10223,S24_1578,2,32,91.29,2921.28,Small,10223_S24_1578
10237,S24_1578,8,20,100.0,2299.0,Small,10237_S24_1578
10251,S24_1578,3,26,100.0,2637.18,Small,10251_S24_1578
10263,S24_1578,3,42,100.0,4307.52,Medium,10263_S24_1578
10275,S24_1578,2,21,100.0,2153.76,Small,10275_S24_1578
10285,S24_1578,7,34,100.0,3716.88,Medium,10285_S24_1578
10299,S24_1578,10,47,100.0,5455.76,Medium,10299_S24_1578
10309,S24_1578,6,21,100.0,2650.62,Small,10309_S24_1578
10318,S24_1578,2,48,100.0,6437.28,Medium,10318_S24_1578
10329,S24_1578,7,30,87.78,2633.4,Small,10329_S24_1578
10339,S24_1578,10,27,84.39,2278.53,Small,10339_S24_1578
10362,S24_1578,2,50,96.92,4846.0,Medium,10362_S24_1578
10374,S24_1578,6,38,100.0,4197.1,Medium,10374_S24_1578
10389,S24_1578,1,45,100.0,4597.65,Medium,10389_S24_1578
10403,S24_1578,8,46,100.0,5287.7,Medium,10403_S24_1578
10417,S24_1578,3,35,100.0,3550.05,Medium,10417_S24_1578
10110,S24_1628,15,29,59.37,1721.73,Small,10110_S24_1628
10123,S24_1628,1,50,59.87,2993.5,Small,10123_S24_1628
10137,S24_1628,1,26,49.81,1295.06,Small,10137_S24_1628
10148,S24_1628,8,47,56.85,2671.95,Small,10148_S24_1628
10161,S24_1628,7,23,53.33,1226.59,Small,10161_S24_1628
10172,S24_1628,5,34,42.76,1453.84,Small,10172_S24_1628
10181,S24_1628,1,34,53.83,1830.22,Small,10181_S24_1628
10192,S24_1628,6,47,53.83,2530.01,Small,10192_S24_1628
10204,S24_1628,12,45,49.81,2241.45,Small,10204_S24_1628
10212,S24_1628,5,45,53.33,2399.85,Small,10212_S24_1628
10226,S24_1628,3,36,43.27,1557.72,Small,10226_S24_1628
10241,S24_1628,10,21,40.25,845.25,Small,10241_S24_1628
10266,S24_1628,1,28,48.3,1352.4,Small,10266_S24_1628
10278,S24_1628,1,35,45.28,1584.8,Small,10278_S24_1628
10288,S24_1628,13,50,52.32,2616.0,Small,10288_S24_1628
10301,S24_1628,3,22,51.32,1129.04,Small,10301_S24_1628
10311,S24_1628,8,45,49.3,2218.5,Small,10311_S24_1628
10321,S24_1628,5,48,42.26,2028.48,Small,10321_S24_1628
10332,S24_1628,5,20,87.96,1759.2,Small,10332_S24_1628
10343,S24_1628,6,27,36.21,977.67,Small,10343_S24_1628
10367,S24_1628,11,38,38.5,1463.0,Small,10367_S24_1628
10379,S24_1628,3,32,100.0,3970.56,Medium,10379_S24_1628
10407,S24_1628,10,64,40.25,2576.0,Small,10407_S24_1628
10420,S24_1628,13,37,60.37,2233.69,Small,10420_S24_1628
10106,S24_1785,4,28,88.63,2481.64,Small,10106_S24_1785
10120,S24_1785,10,39,100.0,4651.53,Medium,10120_S24_1785
10133,S24_1785,5,41,94.1,3858.1,Medium,10133_S24_1785
10145,S24_1785,16,40,87.54,3501.6,Medium,10145_S24_1785
10168,S24_1785,11,49,100.0,6433.7,Medium,10168_S24_1785
10210,S24_1785,9,27,98.48,2658.96,Small,10210_S24_1785
10223,S24_1785,11,34,100.0,3608.76,Medium,10223_S24_1785
10235,S24_1785,5,23,96.29,2214.67,Small,10235_S24_1785
10250,S24_1785,6,31,88.63,2747.53,Small,10250_S24_1785
10262,S24_1785,1,34,97.38,3310.92,Medium,10262_S24_1785
10275,S24_1785,11,25,95.2,2380.0,Small,10275_S24_1785
10284,S24_1785,3,22,100.0,2310.88,Small,10284_S24_1785
10297,S24_1785,6,32,100.0,4061.76,Medium,10297_S24_1785
10308,S24_1785,9,31,100.0,3493.7,Medium,10308_S24_1785
10316,S24_1785,1,25,100.0,2872.25,Small,10316_S24_1785
10328,S24_1785,14,47,87.54,4114.38,Medium,10328_S24_1785
10339,S24_1785,7,21,50.65,1063.65,Small,10339_S24_1785
10353,S24_1785,2,28,71.73,2008.44,Small,10353_S24_1785
10374,S24_1785,3,46,94.1,4328.6,Medium,10374_S24_1785
10386,S24_1785,11,33,41.71,1376.43,Small,10386_S24_1785
10398,S24_1785,16,43,100.0,5552.16,Medium,10398_S24_1785
10401,S24_1785,5,38,96.29,3659.02,Medium,10401_S24_1785
10416,S24_1785,6,47,88.63,4165.61,Medium,10416_S24_1785
10101,S24_1937,3,45,31.2,1404.0,Small,10101_S24_1937
10110,S24_1937,3,20,35.51,710.2,Small,10110_S24_1937
10124,S24_1937,2,45,37.84,1702.8,Small,10124_S24_1937
10149,S24_1937,7,36,33.19,1194.84,Small,10149_S24_1937
10162,S24_1937,5,37,27.22,1007.14,Small,10162_S24_1937
10173,S24_1937,9,31,31.53,977.43,Small,10173_S24_1937
10182,S24_1937,6,39,36.84,1436.76,Small,10182_S24_1937
10193,S24_1937,10,26,29.21,759.46,Small,10193_S24_1937
10205,S24_1937,5,32,37.17,1189.44,Small,10205_S24_1937
10214,S24_1937,3,20,34.19,683.8,Small,10214_S24_1937
10227,S24_1937,6,42,29.21,1226.82,Small,10227_S24_1937
10243,S24_1937,1,33,29.54,974.82,Small,10243_S24_1937
10280,S24_1937,12,20,28.88,577.6,Small,10280_S24_1937
10288,S24_1937,1,29,38.17,1106.93,Small,10288_S24_1937
10304,S24_1937,16,23,30.2,694.6,Small,10304_S24_1937
10312,S24_1937,13,39,29.54,1152.06,Small,10312_S24_1937
10322,S24_1937,3,20,100.0,2624.0,Small,10322_S24_1937
10332,S24_1937,6,45,81.91,3685.95,Medium,10332_S24_1937
10344,S24_1937,6,20,35.18,703.6,Small,10344_S24_1937
10356,S24_1937,5,48,100.0,9720.0,Large,10356_S24_1937
10367,S24_1937,13,23,36.29,834.67,Small,10367_S24_1937
10380,S24_1937,4,32,70.56,2257.92,Small,10380_S24_1937
10391,S24_1937,8,33,100.0,8344.71,Large,10391_S24_1937
10409,S24_1937,1,61,29.54,1801.94,Small,10409_S24_1937
10420,S24_1937,1,45,26.88,1209.6,Small,10420_S24_1937
10107,S24_2000,7,38,83.03,3155.14,Medium,10107_S24_2000
10120,S24_2000,5,34,83.79,2848.86,Small,10120_S24_2000
10134,S24_2000,7,43,83.03,3570.29,Medium,10134_S24_2000
10145,S24_2000,11,47,83.03,3902.41,Medium,10145_S24_2000
10158,S24_2000,1,22,67.03,1474.66,Small,10158_S24_2000
10168,S24_2000,6,29,75.41,2186.89,Small,10168_S24_2000
10180,S24_2000,14,28,68.55,1919.4,Small,10180_S24_2000
10188,S24_2000,6,40,91.4,3656.0,Medium,10188_S24_2000
10201,S24_2000,7,25,73.88,1847.0,Small,10201_S24_2000
10210,S24_2000,4,30,61.7,1851.0,Small,10210_S24_2000
10223,S24_2000,6,38,69.31,2633.78,Small,10223_S24_2000
10236,S24_2000,3,36,87.6,3153.6,Medium,10236_S24_2000
10250,S24_2000,1,32,87.6,2803.2,Small,10250_S24_2000
10263,S24_2000,7,37,62.46,2311.02,Small,10263_S24_2000
10275,S24_2000,6,30,79.98,2399.4,Small,10275_S24_2000
10285,S24_2000,11,39,70.08,2733.12,Small,10285_S24_2000
10297,S24_2000,1,32,65.51,2096.32,Small,10297_S24_2000
10308,S24_2000,4,47,63.22,2971.34,Small,10308_S24_2000
10318,S24_2000,6,26,86.83,2257.58,Small,10318_S24_2000
10329,S24_2000,4,37,94.43,3493.91,Medium,10329_S24_2000
10340,S24_2000,8,55,79.98,4398.9,Medium,10340_S24_2000
10363,S24_2000,8,21,100.0,3595.62,Medium,10363_S24_2000
10375,S24_2000,9,23,100.0,2443.29,Small,10375_S24_2000
10389,S24_2000,2,49,81.4,3988.6,Medium,10389_S24_2000
10402,S24_2000,3,59,87.6,5168.4,Medium,10402_S24_2000
10416,S24_2000,1,32,87.6,2803.2,Small,10416_S24_2000
10105,S24_2011,9,43,100.0,6341.21,Medium,10105_S24_2011
10117,S24_2011,3,41,100.0,5189.78,Medium,10117_S24_2011
10129,S24_2011,9,45,100.0,6027.75,Medium,10129_S24_2011
10142,S24_2011,6,33,100.0,3366.0,Medium,10142_S24_2011
10153,S24_2011,5,40,100.0,5456.4,Medium,10153_S24_2011
10167,S24_2011,16,33,100.0,3812.16,Medium,10167_S24_2011
10177,S24_2011,7,50,100.0,6083.0,Medium,10177_S24_2011
10185,S24_2011,7,30,100.0,3170.7,Medium,10185_S24_2011
10197,S24_2011,13,41,100.0,4534.6,Medium,10197_S24_2011
10208,S24_2011,7,35,100.0,4301.15,Medium,10208_S24_2011
10221,S24_2011,1,49,100.0,6804.63,Medium,10221_S24_2011
10232,S24_2011,4,46,100.0,5652.94,Medium,10232_S24_2011
10248,S24_2011,10,48,100.0,6960.48,Medium,10248_S24_2011
10261,S24_2011,8,36,100.0,4512.6,Medium,10261_S24_2011
10273,S24_2011,11,22,100.0,2784.76,Small,10273_S24_2011
10283,S24_2011,13,42,100.0,5316.36,Medium,10283_S24_2011
10293,S24_2011,2,21,100.0,2941.89,Small,10293_S24_2011
10306,S24_2011,7,29,100.0,3207.4,Medium,10306_S24_2011
10315,S24_2011,6,35,100.0,4215.05,Medium,10315_S24_2011
10326,S24_2011,4,41,100.0,4333.29,Medium,10326_S24_2011
10337,S24_2011,4,29,71.97,2087.13,Small,10337_S24_2011
10350,S24_2011,7,34,50.33,1711.22,Small,10350_S24_2011
10372,S24_2011,8,37,100.0,3910.53,Medium,10372_S24_2011
10384,S24_2011,3,28,80.54,2255.12,Small,10384_S24_2011
